MLBCODE,full_name
110229,Brady Anderson
150467,Clayton Andrews
110279,Luis Andujar
150449,Rick Ankiel
110285,Eric Anthony
150416,Danny Ardoin
110312,Alex Arias
110313,George Arias
110319,Marcos Armas
110325,Jack Armstrong
150374,Jamie Arnold
110338,Rene Arocha
110353,Billy Ashley
110358,Paul Assenmacher
280057,Justin Atchley
110374,Derek Aucoin
110375,Rich Aude
110397,Steve Avery
110402,Bobby Ayala
110408,Joe Ayrault
110419,Wally Backman
407299,Benito Baez
110429,Kevin Baez
110441,Roger Bailey
110456,Harold Baines
150469,John Bale
346797,Grant Balfour
133440,Jeff Ball
136270,Travis Baptist
110548,Brian Barber
110554,Bret Barberie
150311,Lorenzo Barcelo
110559,Jesse Barfield
150058,Glen Barker
150070,Kevin Barker
150030,Richie Barker
406723,Andy Barkett
133200,Brian Barkley
110576,Brian Barnes
110626,Tony Barron
110638,Kimera Bartee
110659,Kevin Bass
110676,Jason Bates
110692,Allen Battle
110693,Howard Battle
132200,Justin Baughman
110713,Jose Bautista
110730,Trey Beamon
110763,Rod Beck
110772,Rich Becker
110775,Robbie Beckett
110788,Matt Beech
110809,Tim Belcher
110811,Stan Belinda
277411,Todd Belitz
110813,Tim Belk
110818,Derek Bell
110829,Juan Bell
280062,Mike Bell
110839,Albert Belle
110841,Rafael Belliard
150083,Clay Bellinger
110844,Rigo Beltran
110845,Esteban Beltre
110860,Yamil Benitez
110862,Mike Benjamin
110868,Erik Bennett
150098,Joel Bennett
110875,Shayne Bennett
110890,Jeff Berblinger
110909,Sean Bergman
110928,Geronimo Berroa
110937,Sean Berry
110939,Damon Berryhill
110945,Mike Bertotti
110947,Andres Berumen
110966,Brian Bevil
110974,Dante Bichette
110983,Steve Bieser
150358,Brent Billingsley
111060,Willie Blair
111090,Jeff Blauser
111095,Ron Blazier
111110,Ben Blomdahl
111114,Greg Blosser
111116,Mike Blowers
111135,Doug Bochtler
111148,Tim Bogar
111153,Wade Boggs
111155,Brian Bohanon
111174,Frank Bolick
111183,Tom Bolton
111191,Ricky Bones
111199,Bobby Bonilla
111225,Josh Booty
111250,Shawn Boskie
111264,Kent Bottenfield
111275,Steve Bourgeois
111277,Rafael Bournigal
111280,Mike Bovee
111290,Brent Bowers
111292,Shane Bowers
136420,Ryan Bradley
111357,Terry Bradshaw
111366,Doug Brady
111394,Jeff Branson
111397,Jeff Brantley
111414,Brent Brede
111447,Billy Brewer
111445,Rod Brewer
111448,Jamie Brewington
111482,Jorge Brito
111483,Tilson Brito
111492,Doug Brocail
150031,Tarrik Brock
111502,Rico Brogna
111512,Jerry Brooks
111515,Scott Brosius
111518,Terry Bross
111526,Scott Brow
111533,Brant Brown
111548,Emil Brown
111567,Kevin Brown
136301,Mark Brownson
406733,Cliff Brumbaugh
111623,Jacob Brumfield
276535,Justin Brunette
111636,Jim Bruske
111673,Damon Buford
111676,Jay Buhner
111682,Scott Bullett
111684,Jim Bullinger
136580,Kirk Bullinger
111709,Enrique Burgos
406550,Jamie Burke
111721,John Burke
328692,Morgan Burkhart
111775,Terry Burrows
111785,Mike Busby
111789,Mike Busch
111807,Mike Butcher
134264,Adam Butler
111812,Brett Butler
111820,Rich Butler
111822,Rob Butler
136263,Tim Byrdak
294697,Alex Cabrera
111853,Edgar Caceres
111854,Greg Cadaret
331792,Cam Cairncross
111908,Ken Caminiti
276507,Eric Cammack
111947,George Canale
236155,Robinson Cancel
111951,Casey Candaele
111954,Tom Candiotti
111956,John Cangelosi
111962,Jose Canseco
111976,Ramon Caraballo
276345,Javier Cardona
112004,Dan Carlson
234194,Buddy Carlyle
112015,Rafael Carmona
150084,Bubba Carpenter
112031,Hector Carrasco
112064,Joe Carter
238796,Lance Carter
134267,Mike Caruso
112093,Larry Casian
150015,Carlos Casimiro
112107,Alberto Castillo
112111,Carlos Castillo
112109,Tony Castillo
112134,Mike Cather
112152,Andujar Cedeno
112154,Domingo Cedeno
112173,Wes Chamberlain
342492,Frank Charles
112213,Norm Charlton
112226,Robinson Checo
400130,Scott Chiasson
112257,Bobby Chouinard
112270,Jason Christiansen
276337,Tim Christman
112283,Archi Cianfrocco
150361,Chris Clapinski
406893,Stubby Clapp
112320,Dave Clark
400075,Jermaine Clark
112332,Mark Clark
112337,Phil Clark
112345,Will Clark
136762,Edgard Clemente
112395,Chris Clemons
112413,Brad Clontz
112419,Danny Clyburn
150016,Ivanon Coffie
400309,Tony Cogan
218694,Mike Colangelo
112457,Craig Colbert
112470,Victor Cole
112482,Michael Coleman
112487,Vince Coleman
112491,Darnell Coles
112605,Jim Converse
112620,Andy Cook
112621,Dennis Cook
112633,Steve Cooke
112634,Brent Cookson
112635,Scott Coolbaugh
112659,Scott Cooper
112662,Rocky Coppinger
150399,Trace Coquillette
112664,Joey Cora
112670,Archie Corbin
112681,Francisco Cordova
132241,Bryan Corey
112692,Reid Cornelius
112694,Brad Cornett
112698,Rod Correia
112704,Jim Corsi
233694,David Cortes
112715,Tim Costo
150400,Darron Cox
112775,Tim Crabtree
135360,Rickey Cradle
112796,Carlos Crawford
112803,Joe Crawford
275929,Paxton Crawford
112822,Felipe Crespo
276052,D.T. Cromer
112846,Tripp Cromer
133223,Dean Crow
112881,Jim Crowell
112901,Jacob Cruz
319114,Darwin Cubillan
112935,John Cummings
112937,Midre Cummings
112963,Chad Curtis
112980,Milt Cuyler
150418,Carl Dale
113005,Mark Dalesandro
218994,Pat Daneker
150432,Mike Darr
113060,Danny Darwin
113061,Jeff Darwin
113062,Doug Dascenzo
113074,Darren Daulton
220094,Joe Davenport
150213,Cleatus Davidson
113099,Chili Davis
113101,Doug Davis
113102,Eric Davis
113109,Glenn Davis
282327,Kane Davis
406876,Lance Davis
113137,Russ Davis
113141,Tim Davis
210656,Tommy Davis
113149,Scott Davison
150401,Tomas de la Rosa
113243,Luis de los Santos
113189,Steve Decker
113193,Jim Dedrick
113204,Rick DeHart
113213,Jose DeJesus
113229,Jose DeLeon
113231,Alex Delgado
150318,Jason Dellaero
234994,Sean Depaula
113293,John DeSilva
113304,Cesar Devarez
113306,Mike Devereaux
113321,Mark Dewey
150451,Matt DeWitt
113324,Alex Diaz
113328,Eddy Diaz
134262,Edwin Diaz
113344,Jason Dickson
276374,Craig Dingman
113386,Jerry Dipoto
113387,Gary DiSarcina
113389,Glenn Dishman
133360,Robert Dodd
113452,Chris Donnels
113488,David Doster
113494,Jim Dougherty
113538,Doug Drabek
150278,Kelly Dransfeldt
113585,Rob Ducey
407113,Justin Duchscherer
113615,Matt Dunbar
400131,Courtney Duncan
113620,Mariano Duncan
113641,Todd Dunn
113646,Todd Dunwoody
113650,Roberto Duran
239795,Chad Durbin
227495,Trent Durrington
137004,Mike Duvall
133180,Radhames Dykhoff
150297,Derrin Ebert
113726,Dennis Eckersley
133228,Brian Edmondson
113764,Robert Eenhoorn
113780,Mark Eichhorn
113782,Dave Eiland
150088,Darrell Einertson
113786,Jim Eisenreich
134003,Scott Elarton
113805,Donnie Elliott
113828,Kevin Elster
113844,Angelo Encarnacion
341316,Trevor Enders
113875,Todd Erdos
113899,Vaughn Eshelman
113904,Alvaro Espinoza
216194,Horacio Estrada
150003,Seth Etherton
113929,Tony Eusebio
133740,Bart Evans
113941,Tom Evans
113953,Bryan Eversgerd
113966,Jorge Fabregas
237346,Brian Falkenborg
113996,Steve Falteisek
114006,Paul Faries
114014,Mike Farmer
114031,Sal Fasano
114073,Alex Fernandez
150403,Jose Fernandez
114080,Osvaldo Fernandez
114074,Sid Fernandez
114079,Tony Fernandez
114106,Cecil Fielder
114113,Mike Figga
292294,Luis Figueroa
114226,Dave Fleming
114230,Huck Flener
114234,Paul Fletcher
114250,Kevin Flora
114255,Bryce Florie
133227,Joe Fontenot
114291,Chad Fonville
137040,P.J. Forbes
136421,Ben Ford
114308,Tom Fordham
327692,Scott Forster
114325,Tony Fossas
114334,Kevin Foster
276363,Kris Foster
114356,Eric Fox
114374,John Franco
114385,Micah Franklin
114388,John Frascatore
114392,Lou Frazier
114428,Steve Frey
114429,Hanley Frias
114464,Jeff Frye
114508,Gary Gaetti
114513,Greg Gagne
114517,Eddie Gaillard
133400,Steve Gajkowski
114545,Mike Gallego
282861,Gus Gandarillas
114581,Rich Garces
150362,Amaury Garcia
114583,Carlos Garcia
114587,Freddy Garcia
136306,Guillermo Garcia
150019,Jesse Garcia
237694,Mike Garcia
114601,Mike Gardiner
114610,Mark Gardner
150133,Daniel Garibay
114637,Webster Garrison
114654,Brent Gates
114703,Chris George
114740,Ray Giannelli
114746,Steve Gibralter
136763,Derrick Gibson
114770,Shawn Gilbert
114792,Bernard Gilkey
114831,Ed Giovanola
150177,Keith Glauber
114873,George Glinatsis
150281,Ryan Glynn
133242,Gabe Gonzalez
114928,Geremi Gonzalez
136764,Lariel Gonzalez
114947,Dwight Gooden
114957,Curtis Goodwin
114968,Keith Gordon
114973,Rick Gorecki
115008,Mike Grace
115035,Joe Grahe
115040,Jeff Granger
150194,Beiker Graterol
115078,Craig Grebeck
276357,Jason Green
115079,Scarborough Green
279561,Steve Green
115095,Tyler Green
115098,Charlie Greene
214294,Rick Greene
115104,Willie Greene
115118,Tommy Gregg
276351,Jason Grilli
115190,Kip Gross
115209,Kelly Gruber
115211,Ken Grundt
132900,Mike Grzanich
150166,Creighton Gubanich
115227,Giomar Guevara
115230,Ozzie Guillen
115237,Mike Gulan
115249,Eric Gunderson
150436,Domingo Guzman
150270,Edwards Guzman
275698,Geraldo Guzman
115267,Juan Guzman
115270,Tony Gwynn
150251,Yamid Haad
115320,Dave Hajek
115330,Chip Hale
115349,Darren Hall
115346,Joe Hall
115376,Bob Hamelin
115378,Darryl Hamilton
115406,Ryan Hancock
115417,Todd Haney
115434,Greg Hansell
115438,Jed Hansen
115446,Erik Hanson
115459,Jason Hardtke
115475,Tim Harikkala
115487,Pete Harnisch
115488,Brian Harper
133743,Denny Harriger
115535,Gene Harris
115524,Pep Harris
115531,Reggie Harris
115563,Dean Hartgraves
150420,Chad Harville
136721,Chris Hatcher
115614,Gary Haught
115623,Ryan Hawblitzel
115640,Charlie Hayes
115648,Heath Haynes
150320,Mike Heathcott
115695,Bronson Heflin
150453,Rick Heiserman
115725,Eric Helfand
150005,Bret Hemphill
115750,Rod Henderson
133726,Bob Henley
115783,Butch Henry
115790,Doug Henry
115804,Gil Heredia
115806,Wilson Heredia
150253,Alex Hernandez
115815,Carlos Hernandez
150059,Carlos Hernandez
115819,Fernando Hernandez
115820,Xavier Hernandez
115842,Jose Herrera
115861,Orel Hershiser
115883,Phil Hiatt
115935,Glenallen Hill
115941,Ken Hill
115955,Eric Hillman
150120,Brett Hinchliffe
277406,Kevin Hodges
116057,Chris Hoiles
116058,Aaron Holbert
116059,Ray Holbert
136266,David Holdridge
132360,Damon Hollins
116108,Chris Holt
116116,Mark Holzemer
116123,Chris Hook
116159,Vince Horsman
116165,Dwayne Hosey
116166,Steve Hosey
331633,Craig House
116198,Chris Howard
116201,David Howard
116211,Matt Howard
116215,Thomas Howard
116225,Jack Howell
116247,Mike Hubbard
116255,John Hudek
116258,Rex Hudler
116265,Joe Hudson
132962,Bobby Hughes
116297,Rick Huisman
116302,David Hulse
116327,Brian Hunter
116336,Rich Hunter
116355,Bill Hurst
116353,Jimmy Hurst
116356,Edwin Hurtado
116357,Butch Huskey
116358,Jeff Huson
150454,Chad Hutchinson
116373,Mark Hutton
116377,Tim Hyers
116386,Pete Incaviglia
116391,Garey Ingram
133224,Ryan Jackson
116463,Jason Jacome
344924,Tom Jacquez
116480,Mike James
116495,Marty Janzen
116506,Stan Javier
116508,Domingo Jean
116513,Gregg Jefferies
116515,Reggie Jefferson
116529,Doug Jennings
116530,Robin Jennings
116534,Marcus Jensen
136264,Mike Jerzembeck
116549,Miguel Jimenez
407093,Brett Jodie
116552,Doug Johns
133201,Keith Johns
116566,Brian Johnson
116574,Dane Johnson
150282,Jonathan Johnson
297292,Keith Johnson
116603,Lance Johnson
116610,Mark Johnson
116611,Mike Johnson
116651,John Johnstone
116680,Dax Jones
116682,Doug Jones
289033,Marcus Jones
116730,Terry Jones
116740,Tim Jones
116752,Kevin Jordan
116758,Ricardo Jordan
116780,Wally Joyner
116781,Mike Judd
116785,Jeff Juden
116824,Scott Kamieniecki
116840,Matt Karchner
116843,Ron Karkovice
116845,Scott Karl
400112,Jason Karnuth
116849,Ryan Karp
116871,Greg Keagle
342892,Randy Keisler
220305,Kenny Kelly
116954,Mike Kelly
116955,Pat Kelly
117032,Jimmy Key
117033,Brian Keyser
150196,Masao Kida
117039,Mark Kiefer
117046,Darryl Kile
117076,Curtis King
117081,Jeff King
117114,Wayne Kirby
135782,Danny Klassen
117161,Scott Klingenbeck
117175,Joe Kmak
117203,Randy Knorr
117228,Brian Koelling
332792,Ryan Kohlmeier
276524,Brandon Kolb
117271,Kevin Koslofski
117292,Tom Kramer
117322,Rick Krivda
117327,Marc Kroon
136606,Jeff Kubenka
117345,Tim Kubinski
117396,Kerry Lacy
117480,Mark Langston
283039,Frank Lankford
117491,Mike Lansing
282881,Yovanny Lara
117500,Andy Larkin
203718,Stephen Larkin
136423,Sean Lawrence
150423,Brett Laxton
407379,Jalal Leach
117597,Aaron Ledesma
150287,Corey Lee
150049,David Lee
117600,Derek Lee
275931,Sang-Hoon Lee
117653,Mark Leiter
117657,Scott Leius
117668,Mark Lemke
117705,John Leroy
117708,Brian Lesher
117724,Jesse Levis
117731,Darren Lewis
117740,Mark Lewis
117742,Richie Lewis
117747,Jim Leyritz
341235,Rod Lindsey
150168,Cole Liniak
117809,Felipe Lira
117810,Nelson Liriano
117815,Pat Listach
150458,Mark Little
117837,Scott Livingstone
133780,Carlton Loewer
407580,James Lofton
117874,Rich Loiselle
206565,Steve Lomasney
117885,Kevin Lomon
117894,Joey Long
117899,Ryan Long
285132,Luis Lopez
117950,Torey Lovullo
117961,Terrell Lowery
117984,Eric Ludwick
117988,Larry Luebbers
117994,Rob Lukachyk
117995,Matt Luke
150298,Fernando Lunar
150326,David Lundquist
150007,Keith Luuloa
118046,Curt Lyons
118073,Mike Macfarlane
118090,Shane Mack
407133,Scott MacRae
118121,Mike Maddux
118132,Dave Magadan
118158,Ron Mahay
150299,Mike Mahoney
118187,Jose Malave
118219,Sean Maloney
118259,Jeff Manto
118260,Barry Manuel
118267,Kirt Manwaring
118306,Oreste Marrero
118348,Norberto Martin
118363,Dave Martinez
118371,Dennis Martinez
118366,Felix Martinez
132960,Greg Martinez
131660,Javier Martinez
118373,Manny Martinez
118375,Pablo Martinez
118376,Pedro Martinez
118378,Ramon Martinez
118359,Sandy Martinez
118389,John Marzano
150385,Onan Masaoka
118391,Damon Mashore
118420,Terry Mathews
118429,Francisco Matos
150303,Pascual Matos
400111,Troy Mattes
276531,Dave Maurer
118463,Brian Maxcy
136603,Jason Maxwell
118471,Derrick May
118549,Greg McCarthy
133140,Scott McClain
118623,Jeff McCurry
118637,Allen McDill
118638,Jason McDonald
118656,Jack McDowell
118660,Chuck McElroy
118694,Willie McGee
150304,Kevin McGlinchy
118723,Tom McGraw
118736,Ryan McGuire
118743,Mark McGwire
118771,Walt McKeel
118825,Greg McMichael
118831,Billy McMillon
150038,Brian McNichol
118871,Brian McRae
118887,Rusty Meacham
118897,Pat Meares
133241,Rafael Medina
118924,Miguel Mejia
118925,Roberto Mejia
282597,Adam Melhuse
400148,Donaldo Mendez
118943,Carlos Mendoza
118950,Paul Menhart
118959,Henry Mercedes
118960,Jose Mercedes
118961,Luis Mercedes
136900,Mike Metcalfe
119004,Hensley Meulens
150039,Chad Meyers
400082,Bart Miadich
136422,Chris Michalak
119038,Matt Mieske
119044,Bob Milacki
119092,Kurt Miller
400078,Matt Miller
119101,Orlando Miller
119124,Travis Miller
119133,Joe Millette
119134,Ralph Milliard
119142,Alan Mills
119175,Blas Minor
136861,Ryan Minor
119179,Steve Mintz
119194,Keith Mitchell
119195,Kevin Mitchell
119196,Larry Mitchell
119228,Mike Mohler
119234,Izzy Molina
119236,Paul Molitor
136265,Shane Monahan
119266,Jeff Montgomery
119270,Steve Montgomery
119276,Eric Moody
119309,Kerwin Moore
119311,Marcus Moore
119313,Mike Moore
134340,Trey Moore
292139,David Moraga
150425,Willie Morales
119347,Mickey Morandini
119354,Ramon Morel
276539,Juan Moreno
150205,Orber Moreno
119374,Mike Morgan
119387,Alvin Morman
119388,Russ Morman
119406,Hal Morris
242062,Jim Morris
119442,Julio Mosquera
119456,Chad Mottola
119464,Lyle Mouton
119501,Sean Mulligan
150078,Greg Mullins
119528,Bobby Munoz
119525,Mike Munoz
150273,Calvin Murray
150240,Dan Murray
119582,Glenn Murray
119621,Jimmy Myers
119626,Randy Myers
119628,Rod Myers
119663,Bob Natal
119665,Dan Naulty
119682,Troy Neel
136261,Mike Neill
406874,Joe Nelson
119737,Marc Newfield
209315,David Newhan
150141,Alan Newman
119752,Warren Newson
150441,Kevin Nicholson
136303,Jose Nieves
119798,Melvin Nieves
119804,Dave Nilsson
119812,Otis Nixon
119839,Les Norman
150041,Phil Norton
119869,Jon Nunnally
277418,Talmadge Nunnari
119875,Ryan Nye
119882,Sherman Obando
119952,Chad Ogea
349193,Will Ohman
119963,Kirt Ojala
119982,Omar Olivares
119987,Joe Oliver
120002,Gregg Olson
120036,Steve Ontiveros
120039,Mike Oquist
400108,Bill Ortega
136582,Hector Ortiz
120075,Javier Ortiz
120077,Luis Ortiz
120085,Donovan Osborne
136400,Willis Otanez
120109,Ricky Otero
120139,Jayhawk Owens
120153,Alex Pacheco
120179,Tom Pagnozzi
120185,Vicente Palacios
120188,Donn Pall
120218,Mark Parent
150409,Christian Parker
120233,Rick Parker
120244,Jose Parra
332292,John Parrish
132940,Bronswell Patrick
120297,Bob Patterson
120285,Danny Patterson
283169,Jarrod Patterson
120292,John Patterson
120313,Dave Pavlas
120315,Roger Pavlik
120358,Steve Pegues
120367,Rudy Pemberton
136723,Angel Pena
227494,Jesus Pena
150170,Juan Pena
120381,Terry Pendleton
120384,Brad Pennington
120387,Will Pennyfeather
120405,Carlos Perez
120406,Danny Perez
120415,Robert Perez
150080,Santiago Perez
150228,Dan Perkins
334092,Chan Perry
120454,Chris Peters
150051,Chris Petersen
120472,Mark Petkovsek
282562,Adam Pettyjohn
120514,J.R. Phillips
150259,Jason Phillips
120522,Tony Phillips
120539,Hipolito Pichardo
132240,Ricky Pickett
407073,Chris Piersoll
120597,Greg Pirkl
120599,Marc Pisciotta
120609,Jim Pittsley
120617,Erik Plantenberg
120618,Phil Plantier
120631,Eric Plunk
120648,Kevin Polcovich
120666,Jim Poole
216694,Bo Porter
120690,Mark Portugal
120693,Scott Pose
120710,Alonzo Powell
120720,Dante Powell
136262,Jeremy Powell
120739,Arquimedez Pozo
120766,Curtis Pride
133222,Eddie Priest
120774,Chris Pritchett
120793,Tim Pugh
120800,Carlos Pulido
120801,Harvey Pulliam
120802,Bill Pulsipher
120838,Tom Quinlan
120859,Brian Raabe
120877,Scott Radinsky
218094,Rob Radlosky
132062,Ryan Radmanovich
120886,Brady Raggio
219494,Steve Rain
120891,Tim Raines
132680,Jason Rakers
150352,Alex Ramirez
150082,Hector Ramirez
133381,Roberto Ramirez
120909,Edgar Ramos
120912,Ken Ramos
285068,Cody Ransom
120933,Pat Rapp
203732,Fred Rath
133320,Gary Rath
150307,Jon Ratliff
150208,Ken Ray
120975,Jeff Reboulet
276523,Tike Redman
120993,Jeff Reed
121091,Todd Revenig
121095,Carlos Reyes
121197,Brad Rigby
282331,Paul Rigdon
121199,Adam Riggs
235494,Matt Riley
121223,Billy Ripken
121231,Bill Risley
121244,Kevin Ritz
121248,Luis Rivera
277182,Luis Rivera
134266,Todd Rizzo
121270,Kevin Roberson
121280,Bip Roberts
121292,Mike Robertson
121295,Rich Robertson
121357,Henry Rodriguez
316792,Jose Rodriguez
218594,Liu Rodriguez
121366,Steve Rodriguez
121360,Tony Rodriguez
276360,Wilfredo Rodriguez
121380,Kevin Rogers
121404,Mel Rojas
150372,Nate Rolison
121430,Marc Ronan
136305,Rafael Roque
121443,Jose Rosado
121447,Mel Rosario
121449,Victor Rosario
121450,Brian Rose
132786,John Roskos
121486,Rico Rossy
121539,Matt Ruebel
121544,Scott Ruffcorn
121546,Johnny Ruffin
132784,Sean Runyan
121596,Ken Ryan
233594,Rob Ryan
219294,Erik Sabel
121604,Bret Saberhagen
121608,Brian Sackinsky
121619,A.J. Sager
121621,Marc Sagmoen
134182,Mike Saipe
121635,Roger Salkeld
136733,Benj Sampson
121651,Juan Samuel
121657,Alex Sanchez
150483,Anthony Sanders
121668,Deion Sanders
121676,Scott Sanders
131680,Chance Sanford
136661,Marino Santana
121692,F.P. Santangelo
407488,Angel Santos
150290,Rob Sasser
121711,Tony Saunders
121716,Rich Sauveur
121743,Bob Scanlan
121752,Steve Scarsone
121767,Gene Schall
150125,Aaron Scheffer
121835,Jeff Schmidt
121860,Pete Schourek
150112,Steve Schrenk
121904,Carl Schutz
121927,Darryl Scott
121947,Tim Scott
346867,Scott Seabol
343192,Chris Seelbach
121974,Kevin Sefcik
136663,Fernando Seguignol
122007,Dan Serafini
122011,Scott Servais
150055,Chris Sexton
122071,Jon Shave
122079,Jeff Shaw
122165,Craig Shipley
427469,Buck Showalter
150113,Anthony Shumaker
122208,Joe Siddall
136920,Brian Sikorski
122236,Dave Silvestri
122239,Bill Simas
137000,Brian Simmons
122248,Mike Simms
132061,Steve Sinclair
122276,Mike Sirotka
292140,Steve Sisco
282882,Matt Skrmetta
122329,Heathcliff Slocumb
122330,Joe Slusarski
122332,Aaron Small
122336,Mark Small
150412,J.D. Smart
344793,Brian Smith
276540,Chuck Smith
122416,Dwight Smith
122426,Lee Smith
122432,Mark Smith
122443,Pete Smith
122472,Willie Smith
122494,Chris Snopek
122511,John Snyder
279574,Scott Sobkowiak
122518,Steve Soderstrom
122519,Clint Sodowsky
122541,Paul Sorrento
150057,Juan Sosa
237163,Jeff Sparks
331992,Steve Sparks
122572,Tim Spehr
211686,Sean Spencer
122593,Bill Spiers
122605,Paul Spoljaric
122609,Jerry Spradlin
122612,Ed Sprague
122618,Dennis Springer
122641,Scott Stahoviak
122662,Rob Stanifer
122665,Andy Stankiewicz
122673,Mike Stanley
132640,Kennie Steenstra
122722,Terry Steinbach
122764,Dave Stevens
122771,Todd Steverson
122772,Andy Stewart
110494,Steve Balboni
111257,Daryl Boston
