year,mlb_id,pitch_type,times
2017,657077,FT,18
2017,657077,KC,1
2017,657077,SL,17
2017,657145,CH,9
2017,657145,CU,7
2017,657145,FC,4
2017,657145,FF,37
2017,657145,FO,1
2017,657145,FT,11
2017,657145,KC,2
2017,657145,SI,4
2017,657145,SL,8
2017,657524,CH,3
2017,657524,FF,2
2017,657557,CH,140
2017,657557,CU,163
2017,657557,FC,102
2017,657557,FF,545
2017,657557,FS,22
2017,657557,FT,221
2017,657557,KC,51
2017,657557,KN,13
2017,657557,SI,154
2017,657557,SL,325
2017,658792,FF,11
2017,658792,SL,1
2017,659275,CH,1
2017,659275,CU,13
2017,659275,FC,9
2017,659275,FF,38
2017,659275,FS,1
2017,659275,FT,26
2017,659275,KC,1
2017,659275,SI,10
2017,659275,SL,16
2017,660162,CH,162
2017,660162,CU,68
2017,660162,FC,84
2017,660162,FF,290
2017,660162,FS,11
2017,660162,FT,130
2017,660162,KC,31
2017,660162,PO,1
2017,660162,SI,98
2017,660162,SL,95
2017,664023,CH,231
2017,664023,CU,110
2017,664023,FC,92
2017,664023,FF,573
2017,664023,FS,45
2017,664023,FT,230
2017,664023,KC,30
2017,664023,KN,9
2017,664023,SI,149
2017,664023,SL,186
2017,664056,CH,22
2017,664056,CU,27
2017,664056,EP,1
2017,664056,FC,37
2017,664056,FF,110
2017,664056,FS,15
2017,664056,FT,44
2017,664056,KC,14
2017,664056,SI,25
2017,664056,SL,70
2017,664057,CH,15
2017,664057,CU,23
2017,664057,FC,15
2017,664057,FF,91
2017,664057,FS,3
2017,664057,FT,37
2017,664057,KC,11
2017,664057,SI,8
2017,664057,SL,48
2017,664641,CH,1
2017,664641,CU,3
2017,664641,FF,20
2017,666561,CH,27
2017,666561,CU,14
2017,666561,FC,26
2017,666561,FF,83
2017,666561,FS,4
2017,666561,FT,20
2017,666561,KC,9
2017,666561,SI,11
2017,666561,SL,46
2017,669720,CH,24
2017,669720,CU,19
2017,669720,FC,11
2017,669720,FF,65
2017,669720,FS,4
2017,669720,FT,18
2017,669720,KC,6
2017,669720,SI,18
2017,669720,SL,59
2018,112526,FC,2
2018,112526,FF,7
2018,112526,KC,3
2018,112526,SI,3
2018,134181,CH,168
2018,134181,CU,171
2018,134181,FC,129
2018,134181,FF,573
2018,134181,FS,18
2018,134181,FT,236
2018,134181,KC,52
2018,134181,SI,167
2018,134181,SL,391
2018,400085,CH,11
2018,400085,CU,12
2018,400085,FC,6
2018,400085,FF,55
2018,400085,FT,24
2018,400085,KC,6
2018,400085,SI,27
2018,400085,SL,19
2018,400121,CH,319
2018,400121,CU,145
2018,400121,FC,92
2018,400121,FF,694
2018,400121,FS,52
2018,400121,FT,207
2018,400121,KC,42
2018,400121,KN,11
2018,400121,SI,138
2018,400121,SL,207
2018,400284,CH,76
2018,400284,CU,59
2018,400284,FC,44
2018,400284,FF,335
2018,400284,FS,14
2018,400284,FT,45
2018,400284,KC,31
2018,400284,SI,84
2018,400284,SL,70
2018,405395,CH,151
2018,405395,CU,170
2018,405395,EP,1
2018,405395,FC,183
2018,405395,FF,491
2018,405395,FS,21
2018,405395,FT,223
2018,405395,KC,54
2018,405395,SI,175
2018,405395,SL,338
2018,407812,CH,21
2018,407812,CU,32
2018,407812,FC,29
2018,407812,FF,136
2018,407812,FS,1
2018,407812,FT,17
2018,407812,KC,7
2018,407812,SI,19
2018,407812,SL,45
2018,407822,FF,4
2018,407822,SI,4
2018,408045,CH,195
2018,408045,CU,126
2018,408045,EP,1
2018,408045,FC,116
2018,408045,FF,936
2018,408045,FS,21
2018,408045,FT,318
2018,408045,KC,38
2018,408045,SI,159
2018,408045,SL,290
2018,408234,CH,44
2018,408234,CU,53
2018,408234,FC,18
2018,408234,FF,255
2018,408234,FS,8
2018,408234,FT,62
2018,408234,KC,16
2018,408234,KN,10
2018,408234,SI,29
2018,408234,SL,107
2018,408236,CH,93
2018,408236,CU,54
2018,408236,FC,41
2018,408236,FF,265
2018,408236,FO,2
2018,408236,FS,22
2018,408236,FT,99
2018,408236,KC,14
2018,408236,SI,35
2018,408236,SL,63
2018,408252,CH,3
2018,408252,CU,4
2018,408252,FF,51
2018,408252,FT,12
2018,408252,KC,3
2018,408252,SI,8
2018,408252,SL,31
2018,408314,CH,132
2018,408314,CU,65
2018,408314,FC,45
2018,408314,FF,393
2018,408314,FS,26
2018,408314,FT,103
2018,408314,KC,9
2018,408314,PO,1
2018,408314,SI,104
2018,408314,SL,85
2018,425492,FF,4
2018,425772,CH,74
2018,425772,CU,44
2018,425772,FC,40
2018,425772,FF,343
2018,425772,FS,3
2018,425772,FT,106
2018,425772,KC,14
2018,425772,SI,69
2018,425772,SL,182
2018,425783,CH,298
2018,425783,CU,204
2018,425783,FC,165
2018,425783,FF,953
2018,425783,FO,1
2018,425783,FS,45
2018,425783,FT,315
2018,425783,KC,74
2018,425783,PO,1
2018,425783,SI,268
2018,425783,SL,444
2018,425784,CH,28
2018,425784,CU,31
2018,425784,FC,34
2018,425784,FF,118
2018,425784,FS,1
2018,425784,FT,38
2018,425784,KC,10
2018,425784,SI,21
2018,425784,SL,75
2018,425794,CH,1
2018,425794,CU,2
2018,425794,FC,3
2018,425794,FF,22
2018,425794,FS,1
2018,425794,FT,4
2018,425794,KC,1
2018,425794,SI,1
2018,425794,SL,11
2018,425844,CH,8
2018,425844,CU,18
2018,425844,FC,15
2018,425844,FF,109
2018,425844,FS,1
2018,425844,FT,20
2018,425844,KC,6
2018,425844,SI,14
2018,425844,SL,38
2018,425877,CH,161
2018,425877,CU,166
2018,425877,FC,120
2018,425877,FF,721
2018,425877,FS,25
2018,425877,FT,221
2018,425877,KC,42
2018,425877,SI,164
2018,425877,SL,347
2018,429664,CH,137
2018,429664,CU,92
2018,429664,FC,77
2018,429664,FF,452
2018,429664,FS,15
2018,429664,FT,165
2018,429664,KC,34
2018,429664,SI,108
2018,429664,SL,173
2018,429665,CH,171
2018,429665,CU,184
2018,429665,EP,2
2018,429665,FC,141
2018,429665,FF,713
2018,429665,FS,30
2018,429665,FT,335
2018,429665,KC,69
2018,429665,SI,94
2018,429665,SL,566
2018,429719,CU,1
2018,429719,FC,2
2018,430832,CH,174
2018,430832,CU,161
2018,430832,FC,106
2018,430832,FF,627
2018,430832,FS,27
2018,430832,FT,138
2018,430832,KC,25
2018,430832,SI,105
2018,430832,SL,363
2018,430935,CH,10
2018,430935,CU,7
2018,430935,FC,1
2018,430935,FF,44
2018,430935,FT,23
2018,430935,KC,1
2018,430935,SI,1
2018,430935,SL,12
2018,430945,CH,249
2018,430945,CU,137
2018,430945,EP,1
2018,430945,FC,155
2018,430945,FF,702
2018,430945,FS,42
2018,430945,FT,230
2018,430945,KC,83
2018,430945,KN,21
2018,430945,PO,1
2018,430945,SI,119
2018,430945,SL,423
2018,431145,CH,133
2018,431145,CU,110
2018,431145,FC,89
2018,431145,FF,475
2018,431145,FS,12
2018,431145,FT,202
2018,431145,KC,32
2018,431145,KN,3
2018,431145,SI,96
2018,431145,SL,321
2018,431151,CH,2
2018,431151,FF,5
2018,431151,FT,1
2018,431151,SL,1
2018,433587,FF,5
2018,433587,FT,2
2018,433587,SL,3
2018,434158,CH,250
2018,434158,CU,189
2018,434158,FC,64
2018,434158,FF,681
2018,434158,FS,36
2018,434158,FT,215
2018,434158,KC,50
2018,434158,SI,96
2018,434158,SL,202
2018,434378,CU,1
2018,434378,FC,2
2018,434378,FF,8
2018,434378,FT,2
2018,434378,KC,2
2018,434538,FF,3
2018,434538,SI,2
2018,434628,CH,2
2018,434628,FC,3
2018,434628,FF,4
2018,434658,CH,69
2018,434658,CU,49
2018,434658,FC,41
2018,434658,FF,291
2018,434658,FS,5
2018,434658,FT,115
2018,434658,KC,9
2018,434658,SI,38
2018,434658,SL,159
2018,434670,CH,84
2018,434670,CU,29
2018,434670,FC,42
2018,434670,FF,298
2018,434670,FS,15
2018,434670,FT,43
2018,434670,KC,10
2018,434670,SI,72
2018,434670,SL,154
2018,434671,CH,2
2018,434671,CU,14
2018,434671,EP,1
2018,434671,FC,3
2018,434671,FF,86
2018,434671,FT,12
2018,434671,KC,8
2018,434671,SI,15
2018,434671,SL,14
2018,434778,CH,297
2018,434778,CU,152
2018,434778,FC,96
2018,434778,FF,605
2018,434778,FS,68
2018,434778,FT,200
2018,434778,KC,60
2018,434778,KN,2
2018,434778,SI,115
2018,434778,SL,310
2018,435043,FF,4
2018,435062,CH,46
2018,435062,CU,47
2018,435062,FC,34
2018,435062,FF,171
2018,435062,FS,6
2018,435062,FT,54
2018,435062,KC,25
2018,435062,SI,78
2018,435062,SL,94
2018,435064,CH,32
2018,435064,CU,36
2018,435064,EP,2
2018,435064,FC,29
2018,435064,FF,233
2018,435064,FS,2
2018,435064,FT,81
2018,435064,KC,21
2018,435064,SI,53
2018,435064,SL,117
2018,435079,CH,204
2018,435079,CU,110
2018,435079,FC,129
2018,435079,FF,824
2018,435079,FS,14
2018,435079,FT,223
2018,435079,KC,43
2018,435079,SI,248
2018,435079,SL,418
2018,435221,CH,2
2018,435221,CU,3
2018,435221,FF,74
2018,435221,FT,21
2018,435221,KC,2
2018,435221,SI,4
2018,435221,SL,10
2018,435263,CH,97
2018,435263,CU,101
2018,435263,FC,46
2018,435263,FF,273
2018,435263,FS,23
2018,435263,FT,94
2018,435263,KC,23
2018,435263,KN,5
2018,435263,SI,69
2018,435263,SL,135
2018,435522,CH,221
2018,435522,CU,124
2018,435522,FC,76
2018,435522,FF,587
2018,435522,FS,30
2018,435522,FT,182
2018,435522,KC,33
2018,435522,SI,147
2018,435522,SL,201
2018,435559,CH,126
2018,435559,CU,88
2018,435559,EP,1
2018,435559,FC,58
2018,435559,FF,455
2018,435559,FS,8
2018,435559,FT,159
2018,435559,KC,69
2018,435559,KN,9
2018,435559,SI,140
2018,435559,SL,246
2018,435622,CH,205
2018,435622,CU,156
2018,435622,FC,147
2018,435622,FF,926
2018,435622,FS,23
2018,435622,FT,229
2018,435622,KC,48
2018,435622,SI,220
2018,435622,SL,436
2018,443558,CH,194
2018,443558,CU,179
2018,443558,EP,1
2018,443558,FC,127
2018,443558,FF,689
2018,443558,FS,22
2018,443558,FT,270
2018,443558,KC,69
2018,443558,KN,19
2018,443558,SC,1
2018,443558,SI,184
2018,443558,SL,523
2018,444432,CH,153
2018,444432,CU,103
2018,444432,EP,1
2018,444432,FC,95
2018,444432,FF,439
2018,444432,FS,20
2018,444432,FT,142
2018,444432,KC,68
2018,444432,KN,12
2018,444432,SI,59
2018,444432,SL,319
2018,444482,CH,268
2018,444482,CU,154
2018,444482,FC,145
2018,444482,FF,855
2018,444482,FS,28
2018,444482,FT,217
2018,444482,KC,41
2018,444482,SI,225
2018,444482,SL,337
2018,444489,CH,104
2018,444489,CU,139
2018,444489,EP,2
2018,444489,FC,79
2018,444489,FF,398
2018,444489,FS,9
2018,444489,FT,184
2018,444489,KC,33
2018,444489,PO,1
2018,444489,SC,2
2018,444489,SI,139
2018,444489,SL,278
2018,444876,CH,147
2018,444876,CU,150
2018,444876,EP,1
2018,444876,FC,112
2018,444876,FF,648
2018,444876,FS,21
2018,444876,FT,253
2018,444876,KC,60
2018,444876,PO,2
2018,444876,SI,141
2018,444876,SL,387
2018,445055,CH,235
2018,445055,CU,152
2018,445055,FC,96
2018,445055,FF,908
2018,445055,FS,30
2018,445055,FT,229
2018,445055,KC,51
2018,445055,SI,215
2018,445055,SL,336
2018,445213,FF,3
2018,445213,SL,1
2018,445926,FF,3
2018,445988,CH,67
2018,445988,CU,57
2018,445988,FC,35
2018,445988,FF,295
2018,445988,FS,3
2018,445988,FT,89
2018,445988,KC,24
2018,445988,SI,94
2018,445988,SL,148
2018,446192,CH,8
2018,446192,CU,6
2018,446192,FF,22
2018,446192,FT,3
2018,446192,SI,9
2018,446192,SL,21
2018,446263,CH,218
2018,446263,CU,159
2018,446263,EP,1
2018,446263,FC,89
2018,446263,FF,473
2018,446263,FS,23
2018,446263,FT,154
2018,446263,KC,71
2018,446263,SI,111
2018,446263,SL,211
2018,446308,CH,132
2018,446308,CU,75
2018,446308,FC,42
2018,446308,FF,415
2018,446308,FS,24
2018,446308,FT,111
2018,446308,KC,19
2018,446308,PO,1
2018,446308,SI,104
2018,446308,SL,141
2018,446334,CH,189
2018,446334,CU,201
2018,446334,FC,107
2018,446334,FF,669
2018,446334,FS,21
2018,446334,FT,187
2018,446334,KC,64
2018,446334,SI,167
2018,446334,SL,321
2018,446359,CH,71
2018,446359,CU,66
2018,446359,FC,45
2018,446359,FF,352
2018,446359,FS,6
2018,446359,FT,131
2018,446359,KC,16
2018,446359,SI,103
2018,446359,SL,191
2018,446372,CU,1
2018,446372,FC,3
2018,446372,FF,9
2018,446372,FT,7
2018,446372,SL,3
2018,446386,CH,88
2018,446386,CU,51
2018,446386,EP,1
2018,446386,FC,44
2018,446386,FF,340
2018,446386,FS,4
2018,446386,FT,92
2018,446386,KC,21
2018,446386,PO,1
2018,446386,SI,48
2018,446386,SL,173
2018,446481,CH,82
2018,446481,CU,35
2018,446481,FC,53
2018,446481,FF,230
2018,446481,FS,13
2018,446481,FT,72
2018,446481,KC,28
2018,446481,SI,62
2018,446481,SL,166
2018,446653,CH,40
2018,446653,CU,16
2018,446653,FC,16
2018,446653,FF,73
2018,446653,FS,9
2018,446653,FT,44
2018,446653,KC,4
2018,446653,SI,31
2018,446653,SL,20
2018,448179,CH,9
2018,448179,CU,14
2018,448179,FC,2
2018,448179,FF,95
2018,448179,FS,1
2018,448179,FT,15
2018,448179,KC,4
2018,448179,SI,9
2018,448179,SL,4
2018,448306,CH,3
2018,448306,FC,2
2018,448306,FF,18
2018,448306,SL,2
2018,448602,CH,110
2018,448602,CU,60
2018,448602,FC,76
2018,448602,FF,368
2018,448602,FS,19
2018,448602,FT,62
2018,448602,KC,20
2018,448602,SI,73
2018,448602,SL,173
2018,448801,CH,237
2018,448801,CU,176
2018,448801,EP,1
2018,448801,FC,108
2018,448801,FF,819
2018,448801,FS,64
2018,448801,FT,217
2018,448801,KC,85
2018,448801,KN,14
2018,448801,SI,166
2018,448801,SL,297
2018,448802,CH,2
2018,448802,FF,9
2018,448802,SI,9
2018,448802,SL,2
2018,448855,CH,1
2018,448855,CU,6
2018,448855,FC,3
2018,448855,FF,60
2018,448855,FT,15
2018,448855,KC,5
2018,448855,SI,20
2018,448855,SL,18
2018,449181,CH,27
2018,449181,CU,29
2018,449181,FC,18
2018,449181,FF,96
2018,449181,FT,69
2018,449181,KC,2
2018,449181,SI,33
2018,449181,SL,73
2018,450203,CU,3
2018,450203,FC,3
2018,450203,FF,11
2018,450203,FT,2
2018,450203,SL,6
2018,450306,CH,8
2018,450306,CU,8
2018,450306,FC,1
2018,450306,FF,66
2018,450306,FT,15
2018,450306,KC,2
2018,450306,SI,4
2018,450306,SL,6
2018,450314,CH,316
2018,450314,CU,123
2018,450314,FC,80
2018,450314,FF,728
2018,450314,FO,2
2018,450314,FS,32
2018,450314,FT,315
2018,450314,KC,45
2018,450314,SI,118
2018,450314,SL,278
2018,450665,FF,2
2018,450665,KC,1
2018,451192,CH,106
2018,451192,CU,55
2018,451192,FC,18
2018,451192,FF,272
2018,451192,FS,9
2018,451192,FT,83
2018,451192,KC,17
2018,451192,SC,2
2018,451192,SI,45
2018,451192,SL,74
2018,451594,CH,171
2018,451594,CU,73
2018,451594,EP,1
2018,451594,FC,75
2018,451594,FF,502
2018,451594,FS,30
2018,451594,FT,196
2018,451594,KC,36
2018,451594,SI,111
2018,451594,SL,178
2018,451596,KC,1
2018,451596,SI,3
2018,452095,CH,85
2018,452095,CU,86
2018,452095,FC,43
2018,452095,FF,492
2018,452095,FS,4
2018,452095,FT,136
2018,452095,KC,38
2018,452095,KN,5
2018,452095,SI,81
2018,452095,SL,271
2018,452104,CH,36
2018,452104,CU,20
2018,452104,FC,27
2018,452104,FF,110
2018,452104,FS,4
2018,452104,FT,24
2018,452104,KC,7
2018,452104,SI,8
2018,452104,SL,30
2018,452254,CH,101
2018,452254,CU,96
2018,452254,FC,66
2018,452254,FF,316
2018,452254,FS,11
2018,452254,FT,72
2018,452254,KC,39
2018,452254,SI,85
2018,452254,SL,175
2018,452655,CH,200
2018,452655,CU,123
2018,452655,EP,1
2018,452655,FC,80
2018,452655,FF,776
2018,452655,FO,1
2018,452655,FS,55
2018,452655,FT,261
2018,452655,KC,55
2018,452655,KN,15
2018,452655,SI,126
2018,452655,SL,241
2018,452657,CH,8
2018,452657,CU,8
2018,452657,FC,11
2018,452657,FF,129
2018,452657,FT,27
2018,452657,KC,16
2018,452657,SI,20
2018,452657,SL,32
2018,452678,CH,306
2018,452678,CU,190
2018,452678,FC,142
2018,452678,FF,745
2018,452678,FS,48
2018,452678,FT,296
2018,452678,KC,54
2018,452678,SI,193
2018,452678,SL,257
2018,453178,CU,1
2018,453178,FF,6
2018,453178,FT,1
2018,453178,SL,3
2018,453192,FF,3
2018,453203,CH,18
2018,453203,CU,11
2018,453203,FC,3
2018,453203,FF,87
2018,453203,FS,3
2018,453203,FT,24
2018,453203,KC,1
2018,453203,SI,14
2018,453203,SL,41
2018,453281,CU,2
2018,453281,FF,10
2018,453281,SI,3
2018,453286,CH,7
2018,453286,CU,13
2018,453286,FC,9
2018,453286,FF,108
2018,453286,FS,4
2018,453286,FT,30
2018,453286,KC,8
2018,453286,SI,32
2018,453286,SL,59
2018,453329,CH,4
2018,453329,CU,7
2018,453329,FC,2
2018,453329,FF,87
2018,453329,FT,8
2018,453329,SI,14
2018,453329,SL,8
2018,453344,FF,3
2018,453385,CH,9
2018,453385,CU,16
2018,453385,EP,3
2018,453385,FC,6
2018,453385,FF,59
2018,453385,FT,25
2018,453385,KC,7
2018,453385,SI,37
2018,453385,SL,6
2018,453562,CH,7
2018,453562,CU,14
2018,453562,FC,11
2018,453562,FF,106
2018,453562,FT,22
2018,453562,KC,6
2018,453562,SI,15
2018,453562,SL,25
2018,453568,CH,312
2018,453568,CU,150
2018,453568,FC,177
2018,453568,FF,1140
2018,453568,FS,57
2018,453568,FT,200
2018,453568,KC,67
2018,453568,SI,251
2018,453568,SL,424
2018,453923,CH,74
2018,453923,CU,62
2018,453923,EP,1
2018,453923,FC,48
2018,453923,FF,309
2018,453923,FS,16
2018,453923,FT,93
2018,453923,KC,29
2018,453923,SI,69
2018,453923,SL,114
2018,453943,CH,188
2018,453943,CU,140
2018,453943,FC,127
2018,453943,FF,653
2018,453943,FO,2
2018,453943,FS,20
2018,453943,FT,260
2018,453943,KC,61
2018,453943,KN,7
2018,453943,SI,163
2018,453943,SL,385
2018,454560,CH,59
2018,454560,CU,41
2018,454560,FC,32
2018,454560,FF,351
2018,454560,FS,5
2018,454560,FT,72
2018,454560,KC,13
2018,454560,SI,95
2018,454560,SL,112
2018,455104,CH,143
2018,455104,CU,120
2018,455104,FC,94
2018,455104,FF,533
2018,455104,FS,11
2018,455104,FT,112
2018,455104,KC,35
2018,455104,PO,1
2018,455104,SI,184
2018,455104,SL,276
2018,455117,CH,163
2018,455117,CU,133
2018,455117,FC,123
2018,455117,FF,482
2018,455117,FS,7
2018,455117,FT,192
2018,455117,KC,47
2018,455117,SI,176
2018,455117,SL,265
2018,455139,CH,140
2018,455139,CU,94
2018,455139,FC,131
2018,455139,FF,727
2018,455139,FS,20
2018,455139,FT,186
2018,455139,KC,49
2018,455139,PO,1
2018,455139,SI,126
2018,455139,SL,322
2018,455755,CH,3
2018,455755,CU,2
2018,455755,FF,35
2018,455755,FT,7
2018,455755,SI,1
2018,455755,SL,18
2018,455759,CH,53
2018,455759,CU,42
2018,455759,FC,58
2018,455759,FF,160
2018,455759,FS,8
2018,455759,FT,59
2018,455759,KC,21
2018,455759,SI,55
2018,455759,SL,88
2018,455976,CH,226
2018,455976,CU,251
2018,455976,EP,1
2018,455976,FC,108
2018,455976,FF,1088
2018,455976,FS,20
2018,455976,FT,334
2018,455976,KC,115
2018,455976,KN,12
2018,455976,PO,1
2018,455976,SI,244
2018,455976,SL,449
2018,456030,CH,4
2018,456030,CU,3
2018,456030,FC,5
2018,456030,FF,21
2018,456030,FS,1
2018,456030,FT,3
2018,456030,SI,6
2018,456030,SL,6
2018,456034,FF,10
2018,456078,CH,51
2018,456078,CU,49
2018,456078,FC,43
2018,456078,FF,240
2018,456078,FS,6
2018,456078,FT,112
2018,456078,KC,17
2018,456078,SI,83
2018,456078,SL,139
2018,456124,CH,34
2018,456124,CU,103
2018,456124,EP,1
2018,456124,FC,75
2018,456124,FF,310
2018,456124,FS,6
2018,456124,FT,99
2018,456124,KC,22
2018,456124,PO,1
2018,456124,SI,77
2018,456124,SL,173
2018,456488,CH,170
2018,456488,CU,104
2018,456488,EP,1
2018,456488,FC,102
2018,456488,FF,602
2018,456488,FS,26
2018,456488,FT,178
2018,456488,KC,29
2018,456488,SI,176
2018,456488,SL,399
2018,456501,CH,4
2018,456501,CU,1
2018,456501,FF,6
2018,456501,FT,9
2018,456501,KC,1
2018,456501,SI,12
2018,456501,SL,5
2018,456665,CH,161
2018,456665,CU,70
2018,456665,FC,71
2018,456665,FF,441
2018,456665,FS,16
2018,456665,FT,115
2018,456665,KC,22
2018,456665,SI,79
2018,456665,SL,255
2018,456696,FF,4
2018,456701,CH,1
2018,456701,CU,5
2018,456701,FC,6
2018,456701,FF,56
2018,456701,FT,10
2018,456701,KC,5
2018,456701,SI,12
2018,456701,SL,15
2018,456715,CH,214
2018,456715,CU,138
2018,456715,EP,2
2018,456715,FC,158
2018,456715,FF,909
2018,456715,FO,1
2018,456715,FS,16
2018,456715,FT,390
2018,456715,KC,29
2018,456715,SC,1
2018,456715,SI,308
2018,456715,SL,491
2018,457454,CH,1
2018,457454,CU,3
2018,457454,FC,4
2018,457454,FF,13
2018,457454,KC,2
2018,457454,SI,1
2018,457454,SL,4
2018,457705,CH,290
2018,457705,CU,195
2018,457705,FC,193
2018,457705,FF,1007
2018,457705,FS,26
2018,457705,FT,313
2018,457705,KC,96
2018,457705,KN,4
2018,457705,SI,289
2018,457705,SL,551
2018,457706,CH,159
2018,457706,CU,97
2018,457706,FC,94
2018,457706,FF,617
2018,457706,FS,23
2018,457706,FT,131
2018,457706,KC,37
2018,457706,KN,9
2018,457706,SI,109
2018,457706,SL,312
2018,457708,CH,281
2018,457708,CU,142
2018,457708,FC,196
2018,457708,FF,850
2018,457708,FS,12
2018,457708,FT,304
2018,457708,KC,49
2018,457708,PO,1
2018,457708,SI,198
2018,457708,SL,492
2018,457727,CH,154
2018,457727,CU,113
2018,457727,FC,97
2018,457727,FF,499
2018,457727,FS,18
2018,457727,FT,152
2018,457727,KC,43
2018,457727,SI,162
2018,457727,SL,274
2018,457759,CH,180
2018,457759,CU,117
2018,457759,EP,2
2018,457759,FC,138
2018,457759,FF,818
2018,457759,FO,2
2018,457759,FS,9
2018,457759,FT,269
2018,457759,KC,52
2018,457759,SI,155
2018,457759,SL,277
2018,457763,CH,150
2018,457763,CU,107
2018,457763,FC,122
2018,457763,FF,595
2018,457763,FS,11
2018,457763,FT,196
2018,457763,KC,56
2018,457763,SI,173
2018,457763,SL,269
2018,457803,CH,222
2018,457803,CU,100
2018,457803,FC,89
2018,457803,FF,467
2018,457803,FO,2
2018,457803,FS,35
2018,457803,FT,179
2018,457803,KC,43
2018,457803,KN,1
2018,457803,PO,1
2018,457803,SI,102
2018,457803,SL,177
2018,457918,CU,1
2018,457918,FC,1
2018,457918,FF,18
2018,457918,FS,3
2018,457918,KC,1
2018,457918,SL,3
2018,458015,CH,244
2018,458015,CU,174
2018,458015,FC,177
2018,458015,FF,975
2018,458015,FS,22
2018,458015,FT,323
2018,458015,KC,69
2018,458015,SI,205
2018,458015,SL,309
2018,458675,CH,20
2018,458675,CU,42
2018,458675,FC,15
2018,458675,FF,56
2018,458675,FS,12
2018,458675,FT,2
2018,458675,KC,4
2018,458675,SI,20
2018,458675,SL,27
2018,458677,EP,1
2018,458677,FF,1
2018,458677,KC,1
2018,458681,CH,2
2018,458681,FC,1
2018,458681,FF,13
2018,458681,FT,2
2018,458681,SL,1
2018,458731,CH,269
2018,458731,CU,228
2018,458731,FC,120
2018,458731,FF,1068
2018,458731,FS,45
2018,458731,FT,318
2018,458731,KC,50
2018,458731,SI,274
2018,458731,SL,274
2018,458913,CH,55
2018,458913,CU,31
2018,458913,FC,29
2018,458913,FF,185
2018,458913,FS,5
2018,458913,FT,38
2018,458913,KC,15
2018,458913,SI,32
2018,458913,SL,47
2018,459964,CH,145
2018,459964,CU,120
2018,459964,EP,2
2018,459964,FC,46
2018,459964,FF,319
2018,459964,FS,46
2018,459964,FT,100
2018,459964,KC,40
2018,459964,SI,62
2018,459964,SL,119
2018,460026,CH,103
2018,460026,CU,95
2018,460026,FC,81
2018,460026,FF,433
2018,460026,FS,5
2018,460026,FT,111
2018,460026,KC,50
2018,460026,SI,93
2018,460026,SL,169
2018,460060,CH,11
2018,460060,CU,23
2018,460060,FC,10
2018,460060,FF,56
2018,460060,FS,9
2018,460060,FT,20
2018,460060,KC,4
2018,460060,SI,6
2018,460060,SL,16
2018,460075,CH,105
2018,460075,CU,129
2018,460075,EP,1
2018,460075,FC,94
2018,460075,FF,578
2018,460075,FS,9
2018,460075,FT,266
2018,460075,KC,20
2018,460075,SI,218
2018,460075,SL,311
2018,460077,CH,43
2018,460077,CU,43
2018,460077,FC,53
2018,460077,FF,302
2018,460077,FS,6
2018,460077,FT,81
2018,460077,KC,18
2018,460077,SI,61
2018,460077,SL,130
2018,460086,CH,276
2018,460086,CU,232
2018,460086,EP,3
2018,460086,FC,95
2018,460086,FF,773
2018,460086,FS,19
2018,460086,FT,270
2018,460086,KC,67
2018,460086,PO,1
2018,460086,SI,129
2018,460086,SL,321
2018,460269,CH,14
2018,460269,CU,17
2018,460269,FC,11
2018,460269,FF,104
2018,460269,FT,32
2018,460269,KC,9
2018,460269,SI,20
2018,460269,SL,69
2018,460283,CU,1
2018,460283,FF,5
2018,460576,CH,158
2018,460576,CU,108
2018,460576,FC,83
2018,460576,FF,470
2018,460576,FS,22
2018,460576,FT,146
2018,460576,KC,43
2018,460576,PO,2
2018,460576,SI,105
2018,460576,SL,295
2018,461314,CH,198
2018,461314,CU,182
2018,461314,FC,137
2018,461314,FF,573
2018,461314,FS,35
2018,461314,FT,139
2018,461314,KC,53
2018,461314,SI,184
2018,461314,SL,369
2018,461829,CH,7
2018,461829,CU,15
2018,461829,FC,10
2018,461829,FF,66
2018,461829,FS,1
2018,461829,FT,27
2018,461829,KC,2
2018,461829,SI,30
2018,461829,SL,41
2018,461833,FF,1
2018,461858,CH,10
2018,461858,CU,2
2018,461858,FC,3
2018,461858,FF,19
2018,461858,FT,1
2018,461858,KC,3
2018,461858,SI,4
2018,461858,SL,9
2018,461865,CH,67
2018,461865,CU,24
2018,461865,FC,33
2018,461865,FF,189
2018,461865,FS,11
2018,461865,FT,83
2018,461865,KC,9
2018,461865,KN,6
2018,461865,SI,29
2018,461865,SL,50
2018,462101,CH,144
2018,462101,CU,99
2018,462101,FC,106
2018,462101,FF,497
2018,462101,FS,15
2018,462101,FT,178
2018,462101,KC,35
2018,462101,SI,163
2018,462101,SL,390
2018,462136,FF,3
2018,463610,CH,18
2018,463610,CU,10
2018,463610,FC,9
2018,463610,FF,84
2018,463610,FS,1
2018,463610,FT,27
2018,463610,KC,5
2018,463610,SI,32
2018,463610,SL,67
2018,465041,CH,146
2018,465041,CU,136
2018,465041,EP,1
2018,465041,FC,80
2018,465041,FF,538
2018,465041,FO,2
2018,465041,FS,31
2018,465041,FT,252
2018,465041,KC,49
2018,465041,SI,142
2018,465041,SL,279
2018,465753,CH,31
2018,465753,CU,21
2018,465753,FC,36
2018,465753,FF,146
2018,465753,FO,1
2018,465753,FS,7
