season,player,pitch_type,total_times,swin_time,single,double,triple,home_run,score
2018,493329,FB,1029,514,61,15,1,5,0.16626459143968872
2018,493329,KN,2,1,0,0,0,0,0.1407142857142857
2018,493329,SF,48,25,0,0,0,0,0.1407142857142857
2018,493329,SL,349,176,20,8,0,2,0.18272727272727274
2018,493596,CB,13,5,0,0,0,0,0.1407142857142857
2018,493596,CH,21,12,0,0,0,0,0.1407142857142857
2018,493596,CT,3,1,0,0,0,0,0.1407142857142857
2018,493596,FB,123,67,5,1,0,0,0.08537313432835822
2018,493596,SF,2,2,0,0,0,0,0.1407142857142857
2018,493596,SL,26,10,2,0,0,0,0.17800000000000002
2018,500135,CB,97,54,5,0,0,2,0.16018518518518518
2018,500135,CH,76,48,3,3,0,1,0.17875
2018,500135,CT,33,21,3,1,0,0,0.18761904761904769
2018,500135,FB,400,193,14,2,0,2,0.09948186528497407
2018,500135,KN,4,2,0,0,0,0,0.1407142857142857
2018,500135,SF,13,8,0,0,0,0,0.1407142857142857
2018,500135,SL,165,82,5,1,0,0,0.06975609756097563
2018,500208,CB,235,117,5,0,0,2,0.07393162393162392
2018,500208,CH,269,157,10,4,0,2,0.11579617834394905
2018,500208,CT,120,58,4,1,0,0,0.08327586206896552
2018,500208,FB,867,456,36,12,0,11,0.1543421052631579
2018,500208,SF,49,30,1,1,0,0,0.07200000000000001
2018,500208,SL,233,144,13,2,0,2,0.12715277777777778
2018,500743,CB,246,89,7,0,0,0,0.07
2018,500743,CH,148,79,7,0,0,0,0.0788607594936709
2018,500743,CT,68,37,4,0,0,2,0.20972972972972967
2018,500743,FB,1069,540,57,8,0,9,0.14775925925925928
2018,500743,SF,37,21,3,1,0,0,0.18761904761904769
2018,500743,SL,389,186,20,4,0,0,0.12301075268817205
2018,500779,CB,16,6,1,0,0,0,0.14833333333333334
2018,500779,CH,2,1,0,0,0,0,0.1407142857142857
2018,500779,CT,3,3,0,0,0,0,0.1407142857142857
2018,500779,FB,152,72,2,0,0,0,0.024722222222222225
2018,500779,SL,32,11,1,0,0,0,0.08090909090909093
2018,500871,CB,253,122,9,3,1,4,0.17901639344262302
2018,500871,CH,323,192,11,5,0,3,0.116875
2018,500871,CT,156,94,6,2,0,1,0.10617021276595744
2018,500871,FB,1339,658,41,26,1,10,0.14001519756838907
2018,500871,SF,57,37,0,4,0,2,0.2508108108108109
2018,500871,SL,294,175,10,8,1,3,0.1541714285714286
2018,500874,CB,218,68,12,6,0,0,0.2691176470588235
2018,500874,CH,199,105,11,3,0,2,0.16952380952380952
2018,500874,CT,151,74,7,2,0,0,0.11851351351351352
2018,500874,FB,1332,582,69,17,0,11,0.18230240549828167
2018,500874,SF,26,14,2,0,0,0,0.12714285714285714
2018,500874,SL,426,180,15,2,0,4,0.13494444444444445
2018,501213,CB,22,9,0,0,0,0,0.1407142857142857
2018,501213,CH,33,15,0,0,0,0,0.1407142857142857
2018,501213,CT,18,10,0,1,0,0,0.127
2018,501213,FB,109,46,5,0,0,0,0.09673913043478262
2018,501213,SF,2,2,0,0,0,0,0.1407142857142857
2018,501213,SL,42,21,2,1,0,0,0.14523809523809522
2018,501303,CB,162,55,4,3,0,0,0.134
2018,501303,CH,199,103,18,3,1,1,0.2286407766990292
2018,501303,CT,87,58,3,1,0,0,0.06793103448275863
2018,501303,FB,755,361,23,15,0,5,0.1385595567867036
2018,501303,SF,13,8,1,0,0,0,0.11125
2018,501303,SL,195,92,5,1,0,0,0.062173913043478274
2018,501571,CB,17,4,1,0,0,0,0.2225
2018,501571,CH,34,18,3,0,0,0,0.14833333333333332
2018,501571,CT,8,6,1,0,0,0,0.14833333333333334
2018,501571,FB,114,56,11,1,0,0,0.1975
2018,501571,SF,2,2,0,0,0,0,0.1407142857142857
2018,501571,SL,38,24,2,0,1,0,0.1416666666666667
2018,501593,FB,3,1,0,0,0,0,0.1407142857142857
2018,501659,CB,66,27,3,1,0,0,0.14592592592592593
2018,501659,CH,95,48,2,0,0,0,0.037083333333333336
2018,501659,CT,27,15,0,0,0,0,0.1407142857142857
2018,501659,FB,326,130,8,0,2,3,0.12815384615384615
2018,501659,SF,20,10,0,0,0,0,0.1407142857142857
2018,501659,SL,74,35,5,0,0,0,0.12714285714285714
2018,501896,CB,144,49,4,3,0,0,0.15040816326530612
2018,501896,CH,118,58,7,1,1,2,0.2296551724137931
2018,501896,CT,110,59,4,2,0,0,0.10338983050847456
2018,501896,FB,757,317,38,7,2,10,0.21119873817034696
2018,501896,SF,24,16,0,0,0,0,0.1407142857142857
2018,501896,SL,208,88,9,0,0,1,0.11488636363636365
2018,501981,CB,269,148,6,5,0,1,0.09317567567567568
2018,501981,CH,259,143,8,3,0,2,0.1058041958041958
2018,501981,CT,160,79,3,2,0,2,0.11911392405063292
2018,501981,FB,1254,576,35,13,1,34,0.2095138888888889
2018,501981,KN,10,6,1,0,0,0,0.14833333333333334
2018,501981,SF,49,35,1,0,0,0,0.025428571428571432
2018,501981,SL,522,257,11,5,0,10,0.1445136186770428
2018,501985,CB,3,1,0,0,0,0,0.1407142857142857
2018,501985,FB,8,3,0,1,0,0,0.4233333333333333
2018,502026,FB,1,1,0,0,0,0,0.1407142857142857
2018,502042,CB,6,2,0,0,0,0,0.1407142857142857
2018,502042,CH,1,0,0,0,0,0,0.1407142857142857
2018,502042,FB,52,20,1,1,0,0,0.108
2018,502042,SF,2,1,0,0,0,0,0.1407142857142857
2018,502042,SL,8,2,0,0,0,0,0.1407142857142857
2018,502043,FB,4,2,2,0,0,0,0.89
2018,502054,CB,244,68,7,2,0,2,0.19073529411764706
2018,502054,CH,145,58,8,0,0,4,0.2675862068965517
2018,502054,CT,137,66,9,1,0,1,0.1724242424242424
2018,502054,FB,1259,515,58,11,3,11,0.1816504854368932
2018,502054,SF,20,12,0,0,0,0,0.1407142857142857
2018,502054,SL,432,169,9,4,3,3,0.14349112426035504
2018,502082,CB,38,19,2,0,0,0,0.0936842105263158
2018,502082,CH,36,16,1,1,0,0,0.135
2018,502082,CT,19,13,1,2,0,0,0.26384615384615384
2018,502082,FB,215,96,13,3,1,1,0.19895833333333326
2018,502082,SF,2,2,0,0,0,0,0.1407142857142857
2018,502082,SL,52,29,2,0,0,0,0.06137931034482759
2018,502110,CB,209,100,10,3,0,3,0.1901
2018,502110,CH,271,179,13,3,0,8,0.17977653631284915
2018,502110,CT,167,97,5,3,0,0,0.08515463917525773
2018,502110,FB,1435,676,65,24,0,28,0.21764792899408286
2018,502110,SF,54,36,3,3,0,1,0.2383333333333333
2018,502110,SL,611,294,20,3,2,6,0.1273809523809524
2018,502117,CB,13,3,0,0,0,1,0.7000000000000001
2018,502117,CH,11,9,1,0,0,0,0.09888888888888887
2018,502117,CT,15,10,2,0,0,0,0.17800000000000002
2018,502117,FB,86,47,3,0,0,0,0.05680851063829787
2018,502117,SL,17,5,0,0,0,0,0.1407142857142857
2018,502143,CB,107,32,3,1,0,1,0.18875
2018,502143,CH,116,58,7,2,1,1,0.2153448275862069
2018,502143,CT,73,35,4,3,0,1,0.2705714285714286
2018,502143,FB,517,225,30,2,0,4,0.1672888888888889
2018,502143,KN,15,7,0,0,0,0,0.1407142857142857
2018,502143,SF,5,2,0,0,0,0,0.1407142857142857
2018,502143,SL,232,97,4,0,0,2,0.08
2018,502171,CB,1,1,0,0,0,0,0.1407142857142857
2018,502171,CH,1,1,0,0,0,0,0.1407142857142857
2018,502171,FB,11,7,0,0,0,0,0.1407142857142857
2018,502171,SL,2,2,1,0,0,0,0.445
2018,502188,CB,2,1,0,0,0,0,0.1407142857142857
2018,502188,CH,3,3,0,0,0,0,0.1407142857142857
2018,502188,FB,24,10,1,0,0,0,0.08900000000000001
2018,502188,SL,3,3,0,0,0,0,0.1407142857142857
2018,502190,CH,2,1,0,0,0,0,0.1407142857142857
2018,502190,CT,2,2,0,0,0,0,0.1407142857142857
2018,502190,FB,7,5,0,0,0,0,0.1407142857142857
2018,502190,SL,5,2,0,0,0,0,0.1407142857142857
2018,502210,CB,237,98,4,1,0,2,0.09214285714285717
2018,502210,CH,233,114,14,3,0,2,0.17956140350877192
2018,502210,CT,134,73,8,0,0,1,0.1263013698630137
2018,502210,FB,1072,439,40,8,2,8,0.14988610478359912
2018,502210,KN,4,2,0,0,0,0,0.1407142857142857
2018,502210,SF,63,32,2,0,0,0,0.055625
2018,502210,SL,250,133,10,2,0,5,0.16496240601503762
2018,502226,CB,47,9,1,0,1,0,0.2788888888888889
2018,502226,CH,81,43,5,1,0,0,0.1330232558139535
2018,502226,CT,29,17,3,0,0,0,0.15705882352941175
2018,502226,FB,386,168,17,2,1,1,0.1273214285714286
2018,502226,SF,5,2,0,0,0,0,0.1407142857142857
2018,502226,SL,101,53,8,2,0,0,0.18226415094339626
2018,502273,FB,3,2,0,0,0,0,0.1407142857142857
2018,502327,CB,3,0,0,0,0,0,0.1407142857142857
2018,502327,FB,12,5,0,0,0,0,0.1407142857142857
2018,502481,CB,75,22,1,1,0,0,0.0981818181818182
2018,502481,CH,81,39,2,0,0,0,0.04564102564102565
2018,502481,CT,27,12,3,1,0,0,0.3283333333333333
2018,502481,FB,555,214,24,2,1,2,0.1388785046728972
2018,502481,SF,12,4,0,0,0,0,0.1407142857142857
2018,502481,SL,117,52,1,0,1,0,0.048269230769230766
2018,502517,CB,131,65,6,2,0,0,0.12123076923076925
2018,502517,CH,125,67,5,3,0,3,0.2173134328358209
2018,502517,CT,52,24,4,0,0,0,0.14833333333333334
2018,502517,FB,772,366,42,9,0,5,0.16204918032786886
2018,502517,SF,22,14,2,0,0,2,0.4271428571428572
2018,502517,SL,185,117,12,1,0,2,0.13803418803418802
2018,502522,FB,2,1,0,0,0,0,0.1407142857142857
2018,502570,CB,2,1,0,0,0,0,0.1407142857142857
2018,502570,FB,6,3,0,0,0,0,0.1407142857142857
2018,502570,SL,3,1,0,0,0,0,0.1407142857142857
2018,502593,FB,5,1,0,0,0,0,0.1407142857142857
2018,502624,CB,17,9,0,0,0,0,0.1407142857142857
2018,502624,CH,5,2,0,0,0,0,0.1407142857142857
2018,502624,CT,4,3,1,0,0,0,0.2966666666666667
2018,502624,FB,110,53,3,0,0,0,0.050377358490566036
2018,502624,SL,28,17,0,0,0,0,0.1407142857142857
2018,502671,CB,246,60,5,2,0,3,0.2215
2018,502671,CH,277,129,10,1,3,2,0.14906976744186046
2018,502671,CT,150,72,5,4,0,2,0.19069444444444444
2018,502671,FB,1541,702,58,18,2,22,0.17652421652421652
2018,502671,SF,25,13,1,0,0,0,0.06846153846153846
2018,502671,SL,663,256,20,10,0,4,0.151953125
2018,502706,CB,18,7,0,0,0,0,0.1407142857142857
2018,502706,CH,17,8,0,0,0,0,0.1407142857142857
2018,502706,CT,7,3,0,1,0,0,0.4233333333333333
2018,502706,FB,155,69,2,0,0,0,0.025797101449275363
2018,502706,SF,3,2,0,0,0,0,0.1407142857142857
2018,502706,SL,9,3,0,0,0,0,0.1407142857142857
2018,502748,FB,4,2,0,0,0,0,0.1407142857142857
2018,503556,CB,377,127,9,1,0,1,0.08960629921259841
2018,503556,CH,361,174,17,4,0,2,0.14028735632183909
2018,503556,CT,161,81,9,2,0,0,0.13024691358024693
2018,503556,FB,1121,504,35,18,3,15,0.17930555555555555
2018,503556,KN,8,4,0,0,0,0,0.1407142857142857
2018,503556,SF,43,19,0,0,0,0,0.1407142857142857
2018,503556,SL,298,134,14,2,0,0,0.11194029850746268
2018,506433,CH,2,1,0,0,0,0,0.1407142857142857
2018,506433,CT,4,3,0,0,0,0,0.1407142857142857
2018,506433,FB,39,13,0,1,0,0,0.09769230769230768
2018,506433,SL,3,2,0,0,0,0,0.1407142857142857
2018,506702,CB,132,47,1,1,0,0,0.04595744680851064
2018,506702,CH,195,104,8,2,0,1,0.11307692307692307
2018,506702,CT,45,24,3,2,0,0,0.21708333333333327
2018,506702,FB,689,326,14,7,0,3,0.08481595092024541
2018,506702,SF,25,15,1,0,0,0,0.059333333333333335
2018,506702,SL,134,56,5,1,0,1,0.13964285714285715
2018,506703,CB,23,13,2,0,0,0,0.13692307692307693
2018,506703,CH,23,9,0,0,0,0,0.1407142857142857
2018,506703,CT,18,10,1,1,0,0,0.21600000000000005
2018,506703,FB,112,64,8,0,1,0,0.1365625
2018,506703,SF,7,3,0,0,0,0,0.1407142857142857
2018,506703,SL,29,12,1,1,0,0,0.18000000000000002
2018,506747,CB,51,28,2,1,0,0,0.10892857142857144
2018,506747,CH,29,23,0,0,0,0,0.1407142857142857
2018,506747,CT,22,15,2,0,0,0,0.11866666666666667
2018,506747,FB,293,163,13,1,0,1,0.0916564417177914
2018,506747,SF,5,3,0,0,0,0,0.1407142857142857
2018,506747,SL,127,80,5,1,0,1,0.09775
2018,514888,CB,234,100,16,0,1,1,0.1796
2018,514888,CH,252,118,11,3,0,1,0.13305084745762713
2018,514888,CT,182,90,13,2,0,1,0.1801111111111111
2018,514888,FB,1144,534,58,19,1,7,0.17241573033707866
2018,514888,KN,4,4,2,0,0,0,0.445
2018,514888,SF,26,15,0,0,0,0,0.1407142857142857
2018,514888,SL,425,219,31,7,0,4,0.20493150684931508
2018,514917,CB,323,96,8,3,0,0,0.11385416666666665
2018,514917,CH,401,177,12,0,0,2,0.08406779661016947
2018,514917,CT,121,56,4,2,0,0,0.10892857142857144
2018,514917,FB,1824,676,81,10,2,11,0.16439349112426035
2018,514917,SF,57,23,2,0,0,1,0.16869565217391305
2018,514917,SL,278,102,13,0,1,1,0.14990196078431373
2018,516416,CB,219,122,15,7,0,0,0.18229508196721314
2018,516416,CH,195,99,10,0,0,0,0.08989898989898991
2018,516416,CT,118,58,7,2,0,1,0.18741379310344827
2018,516416,FB,1264,571,73,15,3,5,0.17404553415061294
2018,516416,KN,8,5,0,0,0,0,0.1407142857142857
2018,516416,SF,33,19,3,0,0,2,0.36157894736842106
2018,516416,SL,367,190,28,5,0,2,0.1866842105263158
2018,516472,CB,35,14,1,0,0,0,0.06357142857142857
2018,516472,CH,65,37,1,1,0,2,0.1718918918918919
2018,516472,CT,16,10,0,0,0,2,0.42
2018,516472,FB,208,110,6,3,0,2,0.12136363636363638
2018,516472,SF,3,1,0,0,0,0,0.1407142857142857
2018,516472,SL,52,37,2,1,0,0,0.08243243243243242
2018,516770,CB,284,123,13,4,1,2,0.1826829268292683
2018,516770,CH,156,82,10,1,0,1,0.1496341463414634
2018,516770,CT,150,86,16,0,0,0,0.1655813953488372
2018,516770,FB,1265,552,66,18,1,7,0.1773913043478261
2018,516770,SF,42,17,0,0,0,0,0.1407142857142857
2018,516770,SL,510,248,14,9,0,2,0.11326612903225805
2018,516782,CB,191,92,7,4,2,2,0.20380434782608686
2018,516782,CH,233,131,19,4,0,0,0.16786259541984735
2018,516782,CT,123,74,4,3,1,0,0.1214864864864865
2018,516782,FB,1239,652,42,13,2,16,0.13915644171779146
2018,516782,SF,23,14,1,0,0,0,0.06357142857142857
2018,516782,SL,451,250,24,8,0,2,0.14288
2018,517369,CB,207,82,6,4,1,0,0.14682926829268292
2018,517369,CH,159,82,8,4,0,2,0.2
2018,517369,CT,123,64,9,0,0,1,0.15796875
2018,517369,FB,969,438,42,9,1,1,0.11993150684931507
2018,517369,SF,12,8,0,0,0,0,0.1407142857142857
2018,517369,SL,296,151,12,6,0,1,0.13509933774834434
2018,518397,CT,2,1,0,0,0,0,0.1407142857142857
2018,518397,FB,15,3,0,0,0,0,0.1407142857142857
2018,518397,SL,2,1,0,0,0,0,0.1407142857142857
2018,518452,CB,14,3,0,0,0,0,0.1407142857142857
2018,518452,CH,2,1,0,0,0,0,0.1407142857142857
2018,518452,CT,5,5,0,0,0,0,0.1407142857142857
2018,518452,FB,134,42,3,0,0,0,0.06357142857142857
2018,518452,SL,10,4,0,0,0,0,0.1407142857142857
2018,518466,CB,13,4,0,1,0,0,0.3175
2018,518466,CH,37,17,0,0,0,0,0.1407142857142857
2018,518466,CT,23,9,1,0,0,0,0.09888888888888887
2018,518466,FB,119,53,2,0,0,0,0.03358490566037736
2018,518466,SL,13,9,0,0,0,0,0.1407142857142857
2018,518516,CB,21,6,0,0,0,0,0.1407142857142857
2018,518516,CH,20,15,0,0,0,0,0.1407142857142857
2018,518516,CT,13,7,0,0,0,0,0.1407142857142857
2018,518516,FB,70,35,4,0,0,0,0.10171428571428573
2018,518516,SL,38,19,1,2,0,0,0.1805263157894737
2018,518542,CB,16,6,0,0,0,0,0.1407142857142857
2018,518542,CH,20,9,0,1,0,0,0.1411111111111111
2018,518542,CT,13,8,1,0,0,0,0.11125
2018,518542,FB,86,27,3,0,0,1,0.17666666666666664
2018,518542,SF,2,1,0,0,0,0,0.1407142857142857
2018,518542,SL,7,2,0,0,0,0,0.1407142857142857
2018,518553,CB,3,2,0,0,0,0,0.1407142857142857
2018,518553,CT,1,1,0,0,0,0,0.1407142857142857
2018,518553,FB,11,6,0,0,0,0,0.1407142857142857
2018,518553,SL,1,1,1,0,0,0,0.89
2018,518586,CB,147,74,6,3,0,1,0.15202702702702706
2018,518586,CH,129,74,5,1,1,0,0.0991891891891892
2018,518586,CT,45,27,1,1,0,0,0.08
2018,518586,FB,635,361,29,11,1,7,0.1554016620498615
2018,518586,KN,4,3,0,0,0,0,0.1407142857142857
2018,518586,SF,11,5,1,0,0,0,0.17800000000000002
2018,518586,SL,255,112,8,2,0,4,0.16125000000000006
2018,518595,CB,16,8,1,0,0,0,0.11125
2018,518595,CH,5,4,0,0,0,0,0.1407142857142857
2018,518595,CT,3,0,0,0,0,0,0.1407142857142857
2018,518595,FB,25,13,1,0,0,1,0.23
2018,518595,SL,8,3,0,0,0,0,0.1407142857142857
2018,518614,CB,145,49,4,1,0,0,0.09857142857142856
2018,518614,CH,193,92,3,2,0,2,0.10228260869565216
2018,518614,CT,100,50,2,3,1,0,0.1442
2018,518614,FB,937,381,27,13,3,10,0.17427821522309714
2018,518614,SF,30,14,2,0,0,0,0.12714285714285714
2018,518614,SL,317,144,5,3,0,1,0.07194444444444444
2018,518618,CB,257,101,7,1,0,3,0.13663366336633664
2018,518618,CH,274,146,6,4,0,2,0.10013698630136987
2018,518618,CT,118,78,6,2,0,4,0.20871794871794874
2018,518618,FB,1150,564,56,18,2,3,0.14581560283687942
2018,518618,SF,73,39,6,0,0,1,0.19076923076923075
2018,518618,SL,286,158,7,1,0,3,0.08734177215189874
2018,518626,CB,85,43,2,3,0,0,0.13
2018,518626,CH,92,42,5,2,0,0,0.16642857142857145
2018,518626,CT,78,36,2,1,0,0,0.08472222222222221
2018,518626,FB,451,170,9,6,0,5,0.15370588235294114
2018,518626,KN,3,1,0,0,0,0,0.1407142857142857
2018,518626,SF,15,8,0,0,0,1,0.2625
2018,518626,SL,212,95,7,2,0,2,0.13652631578947366
2018,518633,FB,6,3,0,0,0,0,0.1407142857142857
2018,518692,CB,266,132,13,6,0,3,0.1931060606060606
2018,518692,CH,407,213,11,7,0,1,0.0975586854460094
2018,518692,CT,110,57,6,0,0,0,0.0936842105263158
2018,518692,FB,1425,839,72,24,4,14,0.15547079856972587
2018,518692,KN,9,7,0,0,0,0,0.1407142857142857
2018,518692,SF,31,16,1,1,0,0,0.135
2018,518692,SL,475,249,20,6,0,6,0.15269076305220886
2018,518693,FB,2,1,0,0,0,0,0.1407142857142857
2018,518693,SL,2,2,0,0,0,0,0.1407142857142857
2018,518735,CB,287,85,10,4,0,0,0.16447058823529412
2018,518735,CH,352,146,14,2,0,1,0.11712328767123288
2018,518735,CT,161,77,3,0,0,4,0.14376623376623374
2018,518735,FB,1209,444,25,12,2,18,0.17686936936936934
2018,518735,KN,1,0,0,0,0,0,0.1407142857142857
2018,518735,SF,54,21,2,1,0,1,0.2452380952380953
2018,518735,SL,262,119,5,5,0,0,0.0907563025210084
2018,518774,CB,19,9,0,0,0,0,0.1407142857142857
2018,518774,CH,6,3,0,0,0,0,0.1407142857142857
2018,518774,CT,6,5,0,0,0,0,0.1407142857142857
2018,518774,FB,143,65,4,0,0,0,0.05476923076923077
2018,518774,SF,1,0,0,0,0,0,0.1407142857142857
2018,518774,SL,21,12,0,0,0,0,0.1407142857142857
2018,518792,CB,206,82,3,0,0,1,0.058170731707317076
2018,518792,CH,162,82,7,2,0,0,0.10695121951219512
2018,518792,CT,75,36,1,0,0,0,0.024722222222222225
2018,518792,FB,1033,485,65,18,4,7,0.21008247422680407
2018,518792,SF,46,16,0,0,0,0,0.1407142857142857
2018,518792,SL,316,133,8,3,0,0,0.08218045112781955
2018,518875,FB,3,1,0,0,0,0,0.1407142857142857
2018,518875,SL,1,1,0,0,0,0,0.1407142857142857
2018,518902,CB,34,12,1,0,0,0,0.07416666666666667
2018,518902,CH,14,7,0,0,0,0,0.1407142857142857
2018,518902,CT,17,14,1,0,0,0,0.06357142857142857
2018,518902,FB,169,83,6,4,0,1,0.1508433734939759
2018,518902,SL,42,17,1,0,1,0,0.14764705882352944
2018,518934,CB,196,76,8,2,0,2,0.1823684210526316
2018,518934,CH,157,79,7,5,0,1,0.1858227848101265
2018,518934,CT,127,55,9,3,0,0,0.2149090909090909
2018,518934,FB,1410,554,59,18,2,11,0.18359205776173287
2018,518934,SF,18,11,0,1,0,0,0.11545454545454545
2018,518934,SL,344,162,15,5,0,1,0.1345679012345679
2018,518960,CB,177,78,6,1,0,1,0.11166666666666664
2018,518960,CH,95,53,1,2,0,1,0.10433962264150944
2018,518960,CT,114,68,5,1,0,1,0.115
2018,518960,FB,1120,439,43,13,1,1,0.13325740318906604
2018,518960,KN,3,0,0,0,0,0,0.1407142857142857
2018,518960,SF,11,6,2,0,0,0,0.2966666666666667
2018,518960,SL,252,129,18,4,0,0,0.16356589147286826
2018,519008,CB,1,0,0,0,0,0,0.1407142857142857
2018,519008,FB,29,12,0,0,0,0,0.1407142857142857
2018,519008,SL,1,0,0,0,0,0,0.1407142857142857
2018,519023,CB,127,49,2,0,0,0,0.036326530612244896
2018,519023,CH,95,57,7,2,0,2,0.2275438596491228
2018,519023,CT,70,30,0,2,0,0,0.08466666666666668
2018,519023,FB,537,258,17,4,0,7,0.13531007751937985
2018,519023,SF,21,9,0,0,0,0,0.1407142857142857
2018,519023,SL,217,106,7,2,0,2,0.12235849056603773
2018,519048,CB,235,94,4,4,0,2,0.13659574468085106
2018,519048,CH,246,123,8,5,0,2,0.14365853658536584
2018,519048,CT,106,52,4,0,1,1,0.14
2018,519048,FB,951,438,33,12,3,10,0.1608904109589041
2018,519048,SF,57,27,1,0,0,0,0.032962962962962965
2018,519048,SL,230,118,9,3,0,1,0.11796610169491525
2018,519058,CB,380,162,10,2,0,4,0.12246913580246915
2018,519058,CH,323,175,8,4,0,3,0.10571428571428572
2018,519058,CT,122,72,8,1,0,3,0.2040277777777778
2018,519058,FB,1327,691,50,21,1,10,0.13573082489146165
2018,519058,SF,28,17,1,1,0,1,0.2505882352941176
2018,519058,SL,345,206,11,6,0,7,0.155873786407767
2018,519068,CH,6,4,1,0,0,0,0.2225
2018,519068,CT,3,2,0,0,0,0,0.1407142857142857
2018,519068,FB,11,6,0,0,0,0,0.1407142857142857
2018,519068,SF,2,2,0,0,0,0,0.1407142857142857
2018,519068,SL,1,1,0,0,0,0,0.1407142857142857
2018,519144,CB,1,1,0,0,0,0,0.1407142857142857
2018,519144,CT,3,2,0,0,0,0,0.1407142857142857
2018,519144,FB,12,6,1,2,0,0,0.5716666666666667
2018,519144,SL,6,4,0,0,0,0,0.1407142857142857
2018,519166,CB,1,0,0,0,0,0,0.1407142857142857
2018,519166,FB,5,1,0,0,0,0,0.1407142857142857
2018,519203,CB,224,106,12,2,0,3,0.1841509433962264
2018,519203,CH,295,129,10,6,1,3,0.1894573643410853
2018,519203,CT,136,60,4,0,0,0,0.059333333333333335
2018,519203,FB,1297,616,59,15,0,15,0.16730519480519482
2018,519203,SF,47,18,1,0,0,0,0.04944444444444445
2018,519203,SL,441,229,20,6,0,4,0.14768558951965066
2018,519222,CB,87,40,5,0,0,0,0.11125
2018,519222,CH,85,57,4,0,0,1,0.0992982456140351
2018,519222,CT,48,19,2,1,0,0,0.16052631578947368
2018,519222,FB,580,288,20,9,0,9,0.16711805555555556
2018,519222,KN,3,2,0,0,0,0,0.1407142857142857
2018,519222,SF,5,0,0,0,0,0,0.1407142857142857
2018,519222,SL,189,87,6,2,0,0,0.09057471264367817
2018,519242,FB,6,4,0,0,0,0,0.1407142857142857
2018,519242,SL,2,2,0,0,0,0,0.1407142857142857
2018,519295,CB,15,4,0,0,0,0,0.1407142857142857
2018,519295,CH,13,8,0,0,0,0,0.1407142857142857
2018,519295,CT,18,7,0,0,0,0,0.1407142857142857
2018,519295,FB,85,41,3,1,0,0,0.09609756097560976
2018,519295,SF,6,4,0,0,0,0,0.1407142857142857
2018,519295,SL,21,7,0,0,1,0,0.23142857142857146
2018,519299,CB,36,6,2,0,0,0,0.2966666666666667
2018,519299,CH,58,25,1,0,0,0,0.0356
2018,519299,CT,23,8,0,0,0,0,0.1407142857142857
2018,519299,FB,290,106,6,3,0,0,0.08632075471698114
2018,519299,SF,8,5,0,0,0,0,0.1407142857142857
2018,519299,SL,48,23,1,0,0,0,0.03869565217391304
2018,519306,CB,89,36,0,1,1,2,0.19694444444444445
2018,519306,CH,94,52,3,3,0,0,0.12461538461538466
2018,519306,CT,71,22,2,0,0,0,0.08090909090909093
2018,519306,FB,694,300,22,7,2,2,0.1197
2018,519306,SF,8,1,0,0,0,0,0.1407142857142857
2018,519306,SL,165,79,3,4,0,1,0.12468354430379748
2018,519317,CB,274,130,8,2,0,6,0.17123076923076924
2018,519317,CH,282,144,9,5,0,5,0.1726388888888889
2018,519317,CT,190,92,6,3,0,1,0.12228260869565218
2018,519317,FB,1543,662,57,19,1,19,0.17580060422960725
2018,519317,KN,7,4,0,0,0,1,0.525
2018,519317,SF,42,21,0,0,0,0,0.1407142857142857
2018,519317,SL,693,324,15,5,0,7,0.10617283950617283
2018,519333,CB,31,10,1,0,0,0,0.08900000000000001
2018,519333,CH,28,17,0,0,0,0,0.1407142857142857
2018,519333,CT,21,12,0,1,0,0,0.10583333333333332
2018,519333,FB,166,74,6,2,0,1,0.13486486486486488
2018,519333,SF,3,2,0,0,0,0,0.1407142857142857
2018,519333,SL,47,23,2,0,0,0,0.07739130434782608
2018,519346,CB,137,51,2,0,0,0,0.03490196078431373
2018,519346,CH,152,92,6,3,1,1,0.13989130434782607
2018,519346,CT,39,29,2,1,1,0,0.1610344827586207
2018,519346,FB,581,259,11,4,1,10,0.14474903474903475
2018,519346,SF,14,6,1,0,0,0,0.14833333333333334
2018,519346,SL,187,95,3,2,0,5,0.16536842105263158
2018,519455,CB,3,2,0,0,0,0,0.1407142857142857
2018,519455,FB,5,0,0,0,0,0,0.1407142857142857
2018,520471,CB,320,150,13,0,2,1,0.11273333333333335
2018,520471,CH,340,195,19,6,0,2,0.14733333333333334
2018,520471,CT,153,89,4,2,0,0,0.06853932584269662
2018,520471,FB,1400,653,49,15,2,9,0.12986217457886676
2018,520471,SF,41,19,1,2,0,0,0.1805263157894737
2018,520471,SL,276,157,12,4,1,1,0.12407643312101913
2018,520980,CB,4,4,0,0,0,0,0.1407142857142857
2018,520980,CT,1,0,0,0,0,0,0.1407142857142857
2018,520980,FB,7,6,0,0,0,0,0.1407142857142857
2018,520980,SL,4,2,0,0,0,0,0.1407142857142857
2018,521655,CH,3,1,0,0,0,0,0.1407142857142857
2018,521655,FB,1,1,0,0,0,0,0.1407142857142857
2018,521692,CB,229,108,5,0,0,3,0.09953703703703703
2018,521692,CH,173,103,6,2,0,2,0.11728155339805825
2018,521692,CT,140,83,5,6,0,0,0.14542168674698794
2018,521692,FB,921,538,44,10,0,18,0.1666542750929368
2018,521692,SF,19,11,0,0,0,1,0.19090909090909086
2018,521692,SL,436,248,10,5,0,3,0.08689516129032257
